Incident_ID,Created_Date,Resolved_Date,SLA_Deadline,Priority,Incident_Category,Assigned_Team,Business_Unit,Status,Resolution_Time_Hours,SLA_Target_Hours,SLA_Breached,Reopened,Change_Request_Linked,Change_Request_ID,Change_Type,Caused_By_Change,Customer_Impact,Risk_Score
INC100280,2024-12-19 00:30,2024-12-20 16:52,2024-12-22 00:30,P4,Third-Party Integration Failure,Enterprise Architecture,Wealth Management,Resolved,40.37,72,False,False,Yes,CHG200280,Normal,False,Low,1.2
INC100143,2024-12-23 11:46,2024-12-26 15:10,2024-12-26 11:46,P4,Cloud Service Disruption,DevOps Engineering,HR Operations,Closed,75.4,72,True,False,No,N/A,N/A,False,Medium,4.4
INC100310,2024-12-25 13:20,2024-12-27 05:29,2024-12-28 13:20,P4,Application Error,Enterprise Architecture,Corporate IT,Closed,40.15,72,False,False,No,N/A,N/A,False,Medium,2.1
INC100130,2024-12-26 03:36,2024-12-26 07:14,2024-12-26 11:36,P2,Network Outage,Infrastructure Engineering,Supply Chain,Closed,3.65,8,False,False,No,N/A,N/A,False,High,6.2
INC100429,2024-12-26 17:30,2024-12-28 21:56,2024-12-27 17:30,P3,Batch Job Failure,Identity & Access Management,Retail Banking,Closed,52.45,24,True,False,No,N/A,N/A,False,Low,6.7
INC100466,2024-12-27 11:31,2024-12-28 14:50,2024-12-28 11:31,P3,Security Breach,DevOps Engineering,Corporate IT,Resolved,27.33,24,True,False,No,N/A,N/A,False,Medium,5.5
INC100340,2024-12-28 06:58,2024-12-28 22:23,2024-12-29 06:58,P3,Batch Job Failure,Cloud Platform Team,Wealth Management,Resolved,15.42,24,False,False,No,N/A,N/A,False,Medium,2.4
INC100038,2024-12-28 17:56,2024-12-28 23:16,2024-12-29 01:56,P2,Batch Job Failure,Cybersecurity Response,Retail Banking,Closed,5.34,8,False,False,No,N/A,N/A,False,High,5.7
INC100248,2025-01-03 16:56,2025-01-04 14:45,2025-01-04 16:56,P3,Access Management,Infrastructure Engineering,Supply Chain,Resolved,21.83,24,False,False,No,N/A,N/A,False,Low,3.2
INC100067,2025-01-05 20:57,2025-01-06 19:35,2025-01-06 04:57,P2,Third-Party Integration Failure,Application Support L2,Corporate IT,Closed,22.64,8,True,False,No,N/A,N/A,False,Low,8.6
INC100201,2025-01-06 17:18,2025-01-06 23:53,2025-01-07 01:18,P2,Authentication Failure,DevOps Engineering,HR Operations,Resolved,6.58,8,False,False,Yes,CHG200201,Emergency,False,Low,6.1
INC100150,2025-01-07 11:58,2025-01-09 12:46,2025-01-10 11:58,P4,Cloud Service Disruption,DevOps Engineering,Wealth Management,Closed,48.81,72,False,False,No,N/A,N/A,False,Low,0.8
INC100286,2025-01-09 10:12,2025-01-17 02:32,2025-01-12 10:12,P4,Authentication Failure,Application Support L2,Wealth Management,Resolved,184.34,72,True,False,No,N/A,N/A,False,Low,4.2
INC100539,2025-01-10 07:38,2025-01-10 09:09,2025-01-10 15:38,P2,Authentication Failure,Infrastructure Engineering,Finance,Resolved,1.52,8,False,False,No,N/A,N/A,False,High,5.7
INC100249,2025-01-14 10:26,2025-01-16 08:02,2025-01-15 10:26,P3,Third-Party Integration Failure,Identity & Access Management,HR Operations,Resolved,45.6,24,True,False,Yes,CHG200249,Standard,False,Low,5.0
INC100409,2025-01-16 10:11,2025-01-17 02:42,2025-01-17 10:11,P3,Authentication Failure,Infrastructure Engineering,Retail Banking,Resolved,16.52,24,False,False,Yes,CHG200409,Normal,False,Low,4.6
INC100383,2025-01-20 11:29,2025-01-21 11:08,2025-01-21 11:29,P3,Hardware Failure,Infrastructure Engineering,Corporate IT,Closed,23.65,24,False,False,No,N/A,N/A,False,Low,3.6
INC100134,2025-01-20 13:29,2025-01-21 11:57,2025-01-20 21:29,P2,Application Error,DevOps Engineering,HR Operations,Resolved,22.48,8,True,False,Yes,CHG200134,Normal,True,Low,8.8
INC100562,2025-01-20 18:57,2025-01-21 21:33,2025-01-21 18:57,P3,Capacity Exceeded,Database Administration,Finance,Resolved,26.61,24,True,False,No,N/A,N/A,False,Medium,6.0
INC100465,2025-01-20 20:24,2025-01-21 04:43,2025-01-21 04:24,P2,Authentication Failure,DevOps Engineering,Wealth Management,Resolved,8.32,8,True,False,No,N/A,N/A,False,Medium,8.1
INC100436,2025-01-21 01:27,2025-01-21 12:55,2025-01-21 09:27,P2,Capacity Exceeded,DevOps Engineering,Retail Banking,Resolved,11.47,8,True,True,Yes,CHG200436,Normal,True,Medium,9.4
INC100584,2025-01-22 17:24,2025-01-24 00:26,2025-01-23 17:24,P3,Data Corruption,DevOps Engineering,Wealth Management,Closed,31.04,24,True,False,Yes,CHG200584,Standard,False,Medium,5.4
INC100258,2025-01-23 12:35,2025-01-25 17:20,2025-01-26 12:35,P4,Network Outage,Application Support L2,Corporate IT,Resolved,52.75,72,False,False,No,N/A,N/A,False,Medium,1.1
INC100233,2025-01-26 14:55,2025-01-27 05:07,2025-01-26 22:55,P2,Batch Job Failure,Cloud Platform Team,Legal & Compliance,Closed,14.21,8,True,False,No,N/A,N/A,False,Low,7.7
INC100262,2025-01-28 23:08,2025-01-29 07:23,2025-01-31 23:08,P4,Batch Job Failure,DevOps Engineering,Legal & Compliance,Resolved,8.26,72,False,False,No,N/A,N/A,False,Low,1.4
INC100268,2025-01-29 00:18,2025-01-29 09:54,2025-01-29 08:18,P2,Application Error,Enterprise Architecture,Legal & Compliance,Resolved,9.61,8,True,False,No,N/A,N/A,False,Low,8.0
INC100441,2025-01-30 08:34,2025-01-31 04:42,2025-01-31 08:34,P3,Access Management,Cloud Platform Team,Retail Banking,Resolved,20.14,24,False,False,No,N/A,N/A,False,Low,3.7
INC100356,2025-01-30 14:46,2025-01-30 19:26,2025-01-30 18:46,P1,Capacity Exceeded,Network Operations,Finance,Closed,4.67,4,True,False,No,N/A,N/A,False,Medium,10.0
INC100425,2025-01-31 21:38,2025-02-02 16:56,2025-02-01 21:38,P3,Capacity Exceeded,Database Administration,Retail Banking,Resolved,43.32,24,True,False,No,N/A,N/A,False,Low,5.2
INC100370,2025-02-01 17:25,2025-02-01 20:41,2025-02-02 17:25,P3,Access Management,Application Support L2,Retail Banking,Resolved,3.27,24,False,False,No,N/A,N/A,False,Medium,3.4
INC100285,2025-02-02 00:45,2025-02-04 21:43,2025-02-05 00:45,P4,Third-Party Integration Failure,Enterprise Architecture,Corporate IT,Resolved,68.98,72,False,False,No,N/A,N/A,False,Medium,1.1
INC100526,2025-02-02 21:19,2025-02-03 08:44,2025-02-05 21:19,P4,Cloud Service Disruption,Cybersecurity Response,Customer Service,Closed,11.42,72,False,False,No,N/A,N/A,False,Medium,1.8
INC100169,2025-02-03 15:02,2025-02-03 17:23,2025-02-03 19:02,P1,Application Error,DevOps Engineering,Finance,Resolved,2.36,4,False,False,No,N/A,N/A,False,High,8.4
INC100422,2025-02-06 06:29,2025-02-07 08:31,2025-02-07 06:29,P3,Security Breach,Cybersecurity Response,Retail Banking,Closed,26.04,24,True,False,No,N/A,N/A,False,Medium,5.3
INC100361,2025-02-06 18:35,2025-02-07 20:36,2025-02-09 18:35,P4,Security Breach,Application Support L2,Finance,Closed,26.02,72,False,False,No,N/A,N/A,False,Medium,1.9
INC100556,2025-02-08 20:36,2025-02-10 11:45,2025-02-09 20:36,P3,Cloud Service Disruption,Cybersecurity Response,Customer Service,Closed,39.15,24,True,False,No,N/A,N/A,False,Low,5.7
INC100142,2025-02-09 09:47,2025-02-09 21:49,2025-02-09 17:47,P2,Data Corruption,DevOps Engineering,Retail Banking,Resolved,12.04,8,True,False,Yes,CHG200142,Normal,False,High,8.7
INC100261,2025-02-11 02:19,2025-02-13 07:22,2025-02-14 02:19,P4,Network Outage,Cybersecurity Response,Wealth Management,Closed,53.06,72,False,False,No,N/A,N/A,False,Low,2.4
INC100503,2025-02-11 03:44,2025-02-13 05:57,2025-02-14 03:44,P4,Hardware Failure,DevOps Engineering,Finance,Closed,50.23,72,False,False,No,N/A,N/A,False,Low,2.0
INC100119,2025-02-11 08:12,2025-02-11 19:48,2025-02-11 16:12,P2,Cloud Service Disruption,Identity & Access Management,Finance,Closed,11.6,8,True,True,No,N/A,N/A,False,High,9.2
INC100127,2025-02-12 13:46,2025-02-13 07:15,2025-02-13 13:46,P3,Data Corruption,Identity & Access Management,Customer Service,Resolved,17.5,24,False,False,Yes,CHG200127,Normal,True,Medium,4.1
INC100300,2025-02-16 16:47,2025-02-16 21:50,2025-02-17 00:47,P2,Third-Party Integration Failure,Application Support L2,Retail Banking,Closed,5.05,8,False,False,Yes,CHG200300,Normal,False,High,6.3
INC100022,2025-02-16 23:21,2025-02-17 21:22,2025-02-19 23:21,P4,Network Outage,Application Support L2,Finance,Resolved,22.03,72,False,False,No,N/A,N/A,False,Medium,1.2
INC100399,2025-02-17 00:14,2025-02-21 22:42,2025-02-20 00:14,P4,Access Management,Cybersecurity Response,Wealth Management,Closed,118.47,72,True,False,No,N/A,N/A,False,Medium,4.5
INC100090,2025-02-17 16:52,2025-02-20 08:02,2025-02-20 16:52,P4,Hardware Failure,Identity & Access Management,Retail Banking,Closed,63.17,72,False,False,No,N/A,N/A,False,Medium,0.5
INC100216,2025-02-20 20:59,2025-02-21 07:58,2025-02-21 20:59,P3,Network Outage,DevOps Engineering,Wealth Management,Closed,10.99,24,False,False,No,N/A,N/A,False,Medium,3.2
INC100291,2025-02-22 21:31,2025-02-23 05:32,2025-02-23 05:31,P2,Cloud Service Disruption,DevOps Engineering,Customer Service,Closed,8.02,8,True,False,No,N/A,N/A,False,High,8.1
INC100187,2025-02-23 18:04,2025-03-02 12:14,2025-02-26 18:04,P4,Capacity Exceeded,Service Desk L1,Corporate IT,Closed,162.18,72,True,False,Yes,CHG200187,Normal,False,Low,3.2
INC100372,2025-02-24 08:24,2025-02-24 13:16,2025-02-24 16:24,P2,Application Error,Infrastructure Engineering,Legal & Compliance,Closed,4.88,8,False,False,No,N/A,N/A,False,Medium,5.5
INC100298,2025-02-25 01:17,2025-02-28 03:43,2025-02-28 01:17,P4,Cloud Service Disruption,Application Support L2,Wealth Management,Closed,74.44,72,True,False,No,N/A,N/A,False,Medium,4.0
INC100518,2025-02-25 17:27,2025-02-26 07:09,2025-02-26 17:27,P3,Cloud Service Disruption,Identity & Access Management,HR Operations,Closed,13.7,24,False,False,No,N/A,N/A,False,Low,3.9
INC100545,2025-02-26 20:27,2025-03-01 21:29,2025-02-27 20:27,P3,Cloud Service Disruption,Identity & Access Management,Legal & Compliance,Resolved,73.05,24,True,False,No,N/A,N/A,False,Low,6.6
INC100509,2025-02-27 05:11,2025-03-05 06:33,2025-03-02 05:11,P4,Access Management,Enterprise Architecture,Customer Service,Closed,145.37,72,True,False,No,N/A,N/A,False,Low,3.6
INC100240,2025-02-27 09:17,2025-02-28 16:04,2025-02-28 09:17,P3,Batch Job Failure,DevOps Engineering,HR Operations,Closed,30.79,24,True,False,Yes,CHG200240,Emergency,False,Low,6.0
INC100572,2025-02-27 13:19,2025-02-28 14:56,2025-02-28 13:19,P3,Capacity Exceeded,Network Operations,Legal & Compliance,Resolved,25.63,24,True,False,No,N/A,N/A,False,Medium,5.9
INC100136,2025-02-28 08:13,2025-03-02 23:20,2025-03-01 08:13,P3,Data Corruption,Service Desk L1,Customer Service,Resolved,63.12,24,True,False,No,N/A,N/A,False,Medium,6.2
INC100468,2025-02-28 10:46,2025-03-01 17:30,2025-03-01 10:46,P3,Authentication Failure,Application Support L2,HR Operations,Closed,30.74,24,True,False,Yes,CHG200468,Emergency,False,Low,5.3
INC100056,2025-03-01 01:13,2025-03-03 02:36,2025-03-02 01:13,P3,Access Management,DevOps Engineering,Customer Service,Closed,49.39,24,True,False,No,N/A,N/A,False,Low,6.0
INC100569,2025-03-03 07:36,2025-03-03 10:19,2025-03-03 15:36,P2,Cloud Service Disruption,Enterprise Architecture,HR Operations,Resolved,2.73,8,False,False,Yes,CHG200569,Normal,False,High,6.4
INC100023,2025-03-08 05:17,2025-03-11 16:30,2025-03-11 05:17,P4,Cloud Service Disruption,Service Desk L1,Wealth Management,Resolved,83.23,72,True,False,No,N/A,N/A,False,Low,3.4
INC100294,2025-03-11 03:47,2025-03-16 10:44,2025-03-14 03:47,P4,Capacity Exceeded,Service Desk L1,HR Operations,Closed,126.96,72,True,False,No,N/A,N/A,False,Medium,4.7
INC100279,2025-03-16 03:00,2025-03-16 05:16,2025-03-17 03:00,P3,Authentication Failure,Cloud Platform Team,Legal & Compliance,Closed,2.28,24,False,False,Yes,CHG200279,Standard,False,Low,2.7
INC100037,2025-03-16 04:02,2025-03-19 20:04,2025-03-19 04:02,P4,Authentication Failure,DevOps Engineering,Wealth Management,Resolved,88.04,72,True,False,No,N/A,N/A,False,Medium,4.4
INC100103,2025-03-17 04:15,2025-03-18 23:40,2025-03-20 04:15,P4,Hardware Failure,Identity & Access Management,Legal & Compliance,Closed,43.43,72,False,False,No,N/A,N/A,False,Medium,2.2
INC100086,2025-03-18 23:20,2025-03-24 05:18,2025-03-21 23:20,P4,Third-Party Integration Failure,Application Support L2,Finance,Resolved,125.98,72,True,True,No,N/A,N/A,False,Low,4.5
INC100157,2025-03-24 01:26,2025-03-24 09:10,2025-03-25 01:26,P3,Database Performance,Database Administration,Wealth Management,Closed,7.75,24,False,False,No,N/A,N/A,False,Low,3.6
INC100275,2025-03-24 09:53,2025-03-31 07:40,2025-03-27 09:53,P4,Network Outage,Service Desk L1,HR Operations,Closed,165.79,72,True,False,No,N/A,N/A,False,Medium,2.7
INC100522,2025-03-24 23:00,2025-03-27 06:09,2025-03-27 23:00,P4,Hardware Failure,Infrastructure Engineering,Wealth Management,Closed,55.15,72,False,True,No,N/A,N/A,False,Medium,2.7
INC100054,2025-03-26 02:45,2025-03-26 21:37,2025-03-27 02:45,P3,Third-Party Integration Failure,Cybersecurity Response,Supply Chain,Resolved,18.87,24,False,False,No,N/A,N/A,False,Low,2.9
INC100376,2025-03-28 06:58,2025-03-29 03:25,2025-03-29 06:58,P3,Authentication Failure,Application Support L2,HR Operations,Closed,20.46,24,False,False,No,N/A,N/A,False,Low,4.0
INC100525,2025-03-29 07:47,2025-03-31 11:45,2025-04-01 07:47,P4,Application Error,Cybersecurity Response,Corporate IT,Closed,51.98,72,False,False,No,N/A,N/A,False,Medium,1.9
INC100052,2025-03-29 19:52,2025-03-31 08:38,2025-03-30 19:52,P3,Batch Job Failure,DevOps Engineering,Legal & Compliance,Closed,36.77,24,True,False,No,N/A,N/A,False,Low,5.7
INC100118,2025-03-30 14:15,2025-03-30 22:15,2025-03-31 14:15,P3,Network Outage,Identity & Access Management,HR Operations,Resolved,8.02,24,False,False,No,N/A,N/A,False,Low,3.3
INC100462,2025-04-01 05:11,2025-04-02 13:01,2025-04-02 05:11,P3,Batch Job Failure,Database Administration,Wealth Management,Closed,31.84,24,True,False,No,N/A,N/A,False,Low,6.1
INC100506,2025-04-02 02:24,2025-04-02 15:45,2025-04-05 02:24,P4,Access Management,Identity & Access Management,Customer Service,Closed,13.35,72,False,False,No,N/A,N/A,False,Medium,1.6
INC100072,2025-04-03 00:05,2025-04-05 00:23,2025-04-04 00:05,P3,Capacity Exceeded,Service Desk L1,Customer Service,Closed,48.31,24,True,False,No,N/A,N/A,False,Low,5.9
INC100053,2025-04-05 08:48,2025-04-05 13:13,2025-04-06 08:48,P3,Third-Party Integration Failure,Database Administration,Customer Service,Resolved,4.43,24,False,False,No,N/A,N/A,False,Low,2.9
INC100244,2025-04-05 11:05,2025-04-06 10:15,2025-04-06 11:05,P3,Security Breach,Identity & Access Management,Retail Banking,Closed,23.18,24,False,False,No,N/A,N/A,False,Low,3.7
INC100148,2025-04-05 18:41,2025-04-06 10:07,2025-04-06 18:41,P3,Data Corruption,Service Desk L1,Finance,Closed,15.43,24,False,False,No,N/A,N/A,False,Medium,3.2
INC100423,2025-04-06 14:42,2025-04-07 00:00,2025-04-07 14:42,P3,Data Corruption,Network Operations,Retail Banking,Closed,9.3,24,False,False,No,N/A,N/A,False,Medium,3.3
INC100446,2025-04-06 20:25,2025-04-07 03:09,2025-04-07 00:25,P1,Hardware Failure,Cloud Platform Team,Corporate IT,Resolved,6.75,4,True,False,No,N/A,N/A,False,High,10.0
INC100582,2025-04-09 18:57,2025-04-10 02:53,2025-04-12 18:57,P4,Third-Party Integration Failure,Network Operations,Wealth Management,Closed,7.94,72,False,False,No,N/A,N/A,False,Medium,1.9
INC100488,2025-04-10 12:36,2025-04-10 21:53,2025-04-10 20:36,P2,Security Breach,Enterprise Architecture,HR Operations,Resolved,9.3,8,True,False,Yes,CHG200488,Standard,False,Low,9.2
INC100321,2025-04-11 16:23,2025-04-12 02:57,2025-04-12 00:23,P2,Batch Job Failure,Application Support L2,Customer Service,Closed,10.58,8,True,False,Yes,CHG200321,Emergency,True,High,10.0
INC100271,2025-04-13 03:08,2025-04-13 09:13,2025-04-13 11:08,P2,Authentication Failure,Enterprise Architecture,HR Operations,Closed,6.09,8,False,False,Yes,CHG200271,Normal,True,Medium,6.0
INC100124,2025-04-14 20:01,2025-04-18 04:37,2025-04-17 20:01,P4,Authentication Failure,Network Operations,Supply Chain,Closed,80.61,72,True,False,Yes,CHG200124,Normal,False,Low,3.5
INC100580,2025-04-17 05:27,2025-04-17 18:47,2025-04-18 05:27,P3,Data Corruption,Infrastructure Engineering,Supply Chain,Resolved,13.35,24,False,False,No,N/A,N/A,False,Medium,3.1
INC100159,2025-04-17 09:49,2025-04-18 20:11,2025-04-18 09:49,P3,Access Management,Enterprise Architecture,Customer Service,Closed,34.38,24,True,False,No,N/A,N/A,False,Medium,6.0
INC100147,2025-04-17 14:02,2025-04-20 04:41,2025-04-20 14:02,P4,Cloud Service Disruption,Application Support L2,Supply Chain,Resolved,62.65,72,False,False,Yes,CHG200147,Normal,True,Low,2.1
INC100457,2025-04-18 14:22,2025-04-19 11:31,2025-04-19 14:22,P3,Database Performance,Identity & Access Management,Customer Service,Closed,21.16,24,False,False,No,N/A,N/A,False,Medium,3.7
INC100391,2025-04-19 03:30,2025-04-19 21:58,2025-04-20 03:30,P3,Access Management,Infrastructure Engineering,Supply Chain,Resolved,18.48,24,False,False,Yes,CHG200391,Emergency,False,Medium,3.3
INC100461,2025-04-20 16:32,2025-04-21 10:39,2025-04-21 16:32,P3,Authentication Failure,Infrastructure Engineering,Wealth Management,Closed,18.12,24,False,False,Yes,CHG200461,Normal,False,Low,3.6
INC100325,2025-04-21 09:49,2025-04-22 19:29,2025-04-22 09:49,P3,Network Outage,Cloud Platform Team,Retail Banking,Resolved,33.67,24,True,True,No,N/A,N/A,False,Low,5.3
INC100068,2025-04-21 13:52,2025-04-25 06:23,2025-04-22 13:52,P3,Cloud Service Disruption,Infrastructure Engineering,Customer Service,Resolved,88.52,24,True,False,No,N/A,N/A,False,Medium,6.4
INC100063,2025-04-21 22:16,2025-04-22 12:56,2025-04-22 06:16,P2,Batch Job Failure,Application Support L2,HR Operations,Closed,14.67,8,True,False,No,N/A,N/A,False,Low,8.1
INC100059,2025-04-23 04:39,2025-04-24 01:00,2025-04-26 04:39,P4,Batch Job Failure,Cloud Platform Team,Wealth Management,Closed,20.37,72,False,False,No,N/A,N/A,False,Low,1.2
INC100186,2025-04-23 17:08,2025-04-24 20:45,2025-04-24 17:08,P3,Network Outage,Identity & Access Management,Legal & Compliance,Resolved,27.62,24,True,True,No,N/A,N/A,False,Low,5.8
INC100513,2025-04-23 17:59,2025-04-24 17:32,2025-04-24 17:59,P3,Access Management,Identity & Access Management,Customer Service,Closed,23.55,24,False,False,No,N/A,N/A,False,Low,4.8
INC100112,2025-04-24 02:09,2025-04-26 08:43,2025-04-27 02:09,P4,Capacity Exceeded,Identity & Access Management,Retail Banking,Closed,54.57,72,False,False,No,N/A,N/A,False,Low,2.1
INC100540,2025-04-24 20:03,2025-04-25 21:15,2025-04-25 20:03,P3,Batch Job Failure,Service Desk L1,Retail Banking,Closed,25.21,24,True,False,No,N/A,N/A,False,Low,5.8
INC100085,2025-04-24 22:19,2025-04-25 21:14,2025-04-27 22:19,P4,Hardware Failure,Service Desk L1,Retail Banking,Resolved,22.93,72,False,False,No,N/A,N/A,False,Low,1.4
INC100464,2025-04-25 14:56,2025-04-26 04:30,2025-04-25 22:56,P2,Cloud Service Disruption,Identity & Access Management,Corporate IT,Resolved,13.57,8,True,False,Yes,CHG200464,Emergency,True,Medium,10.0
INC100314,2025-04-27 02:01,2025-04-28 15:18,2025-04-30 02:01,P4,Data Corruption,Identity & Access Management,Wealth Management,Resolved,37.29,72,False,False,No,N/A,N/A,False,Medium,1.8
INC100592,2025-04-27 04:07,2025-04-27 21:18,2025-04-28 04:07,P3,Cloud Service Disruption,Application Support L2,Supply Chain,Resolved,17.19,24,False,False,No,N/A,N/A,False,Low,4.0
INC100363,2025-04-29 03:19,2025-04-29 12:23,2025-04-29 11:19,P2,Batch Job Failure,Infrastructure Engineering,Retail Banking,Closed,9.07,8,True,False,No,N/A,N/A,False,Low,9.2
INC100021,2025-04-29 13:12,2025-05-06 02:18,2025-05-02 13:12,P4,Authentication Failure,Service Desk L1,HR Operations,Closed,157.12,72,True,False,Yes,CHG200021,Emergency,False,Low,3.9
INC100073,2025-04-29 17:33,2025-04-30 13:34,2025-04-30 17:33,P3,Batch Job Failure,Enterprise Architecture,Legal & Compliance,Resolved,20.02,24,False,False,No,N/A,N/A,False,Low,5.0
INC100575,2025-04-30 04:10,2025-04-30 10:39,2025-04-30 08:10,P1,Database Performance,Cloud Platform Team,Customer Service,Resolved,6.49,4,True,False,Yes,CHG200575,Standard,False,Medium,10.0
INC100402,2025-04-30 22:09,2025-05-05 16:30,2025-05-03 22:09,P4,Application Error,DevOps Engineering,Supply Chain,Resolved,114.35,72,True,False,No,N/A,N/A,False,Low,3.4
INC100367,2025-05-02 09:05,2025-05-04 19:24,2025-05-03 09:05,P3,Third-Party Integration Failure,Enterprise Architecture,HR Operations,Resolved,58.33,24,True,False,No,N/A,N/A,False,Low,5.5
INC100057,2025-05-03 00:22,2025-05-03 05:35,2025-05-03 08:22,P2,Capacity Exceeded,Network Operations,Corporate IT,Closed,5.23,8,False,False,Yes,CHG200057,Normal,False,Low,5.7
INC100517,2025-05-03 09:00,2025-05-03 10:06,2025-05-03 13:00,P1,Cloud Service Disruption,Network Operations,Customer Service,Resolved,1.11,4,False,False,No,N/A,N/A,False,High,8.2
INC100497,2025-05-04 17:02,2025-05-05 09:53,2025-05-05 17:02,P3,Network Outage,DevOps Engineering,Corporate IT,Closed,16.86,24,False,False,No,N/A,N/A,False,Medium,3.8
INC100077,2025-05-05 14:21,2025-05-06 12:07,2025-05-08 14:21,P4,Authentication Failure,Infrastructure Engineering,Customer Service,Resolved,21.77,72,False,False,No,N/A,N/A,False,Low,0.5
INC100343,2025-05-06 17:50,2025-05-06 22:59,2025-05-07 01:50,P2,Network Outage,Cloud Platform Team,Legal & Compliance,Resolved,5.16,8,False,False,No,N/A,N/A,False,High,5.3
INC100476,2025-05-08 12:22,2025-05-09 02:10,2025-05-08 20:22,P2,Cloud Service Disruption,Cloud Platform Team,HR Operations,Resolved,13.81,8,True,False,No,N/A,N/A,False,Medium,9.5
INC100515,2025-05-08 17:14,2025-05-09 05:27,2025-05-09 01:14,P2,Cloud Service Disruption,Infrastructure Engineering,Legal & Compliance,Closed,12.22,8,True,False,No,N/A,N/A,False,Medium,7.8
INC100270,2025-05-10 02:23,2025-05-12 12:16,2025-05-11 02:23,P3,Hardware Failure,Cloud Platform Team,Supply Chain,Closed,57.9,24,True,False,No,N/A,N/A,False,Low,6.5
INC100565,2025-05-11 19:34,2025-05-12 01:23,2025-05-12 03:34,P2,Cloud Service Disruption,Application Support L2,Legal & Compliance,Closed,5.83,8,False,False,Yes,CHG200565,Standard,False,Low,6.4
INC100016,2025-05-12 02:48,2025-05-12 09:32,2025-05-12 06:48,P1,Authentication Failure,Application Support L2,Retail Banking,Closed,6.75,4,True,False,No,N/A,N/A,False,Medium,10.0
INC100442,2025-05-13 01:18,2025-05-13 14:03,2025-05-14 01:18,P3,Cloud Service Disruption,DevOps Engineering,Customer Service,Closed,12.75,24,False,False,No,N/A,N/A,False,Medium,3.6
INC100463,2025-05-14 07:04,2025-05-15 02:28,2025-05-15 07:04,P3,Access Management,Network Operations,HR Operations,Closed,19.4,24,False,False,No,N/A,N/A,False,Medium,3.3
INC100058,2025-05-14 07:17,2025-05-14 17:05,2025-05-14 15:17,P2,Cloud Service Disruption,Enterprise Architecture,HR Operations,Resolved,9.81,8,True,False,No,N/A,N/A,False,Low,8.2
INC100550,2025-05-14 22:44,2025-05-15 10:12,2025-05-15 02:44,P1,Access Management,Service Desk L1,Wealth Management,Resolved,11.48,4,True,False,No,N/A,N/A,False,Medium,9.6
INC100264,2025-05-17 07:22,2025-05-17 23:24,2025-05-17 15:22,P2,Network Outage,Infrastructure Engineering,Customer Service,Closed,16.04,8,True,False,No,N/A,N/A,False,Low,7.6
INC100078,2025-05-18 02:36,2025-05-21 15:59,2025-05-21 02:36,P4,Application Error,Application Support L2,Corporate IT,Resolved,85.39,72,True,False,No,N/A,N/A,False,Low,3.2
INC100595,2025-05-19 05:56,2025-05-19 18:06,2025-05-20 05:56,P3,Authentication Failure,Service Desk L1,Customer Service,Resolved,12.18,24,False,False,No,N/A,N/A,False,Medium,2.6
INC100302,2025-05-21 08:20,2025-05-21 20:09,2025-05-22 08:20,P3,Security Breach,Cloud Platform Team,HR Operations,Resolved,11.82,24,False,False,No,N/A,N/A,False,Medium,3.7
INC100050,2025-05-21 12:15,2025-05-21 21:24,2025-05-22 12:15,P3,Authentication Failure,Cybersecurity Response,Corporate IT,Resolved,9.16,24,False,False,Yes,CHG200050,Emergency,True,Medium,5.7
INC100199,2025-05-21 19:56,2025-05-23 10:11,2025-05-22 19:56,P3,Network Outage,Network Operations,Supply Chain,Closed,38.25,24,True,False,No,N/A,N/A,False,Medium,6.1
INC100319,2025-05-23 11:33,2025-05-23 14:25,2025-05-23 15:33,P1,Database Performance,Network Operations,Wealth Management,Resolved,2.88,4,False,False,No,N/A,N/A,False,High,8.2
INC100104,2025-05-24 18:09,2025-05-25 00:27,2025-05-25 02:09,P2,Authentication Failure,Cloud Platform Team,HR Operations,Resolved,6.32,8,False,False,Yes,CHG200104,Emergency,True,Medium,8.0
INC100198,2025-05-25 09:31,2025-05-28 04:12,2025-05-26 09:31,P3,Third-Party Integration Failure,DevOps Engineering,Customer Service,Closed,66.69,24,True,False,Yes,CHG200198,Normal,False,Low,5.6
INC100523,2025-05-25 11:29,2025-05-25 22:37,2025-05-25 19:29,P2,Access Management,Cloud Platform Team,Supply Chain,Resolved,11.14,8,True,False,No,N/A,N/A,False,High,8.0
INC100417,2025-05-25 14:20,2025-05-27 08:15,2025-05-26 14:20,P3,Authentication Failure,Service Desk L1,Retail Banking,Resolved,41.92,24,True,True,Yes,CHG200417,Normal,False,Low,5.7
INC100203,2025-05-27 01:02,2025-05-28 06:23,2025-05-28 01:02,P3,Database Performance,Cybersecurity Response,Corporate IT,Closed,29.36,24,True,False,Yes,CHG200203,Emergency,True,Medium,6.4
INC100581,2025-05-27 03:11,2025-05-27 13:03,2025-05-27 07:11,P1,Third-Party Integration Failure,Service Desk L1,Retail Banking,Closed,9.87,4,True,False,No,N/A,N/A,False,Medium,10.0
INC100255,2025-05-29 22:43,2025-05-30 00:48,2025-05-30 22:43,P3,Cloud Service Disruption,Infrastructure Engineering,Finance,Closed,2.09,24,False,False,No,N/A,N/A,False,Medium,3.1
INC100330,2025-06-01 04:40,2025-06-01 12:40,2025-06-01 08:40,P1,Third-Party Integration Failure,Application Support L2,Retail Banking,Resolved,8.01,4,True,False,No,N/A,N/A,False,High,10.0
